epoch,beta,kl_loss,loss,recon_loss,val_beta,val_kl_loss,val_loss,val_recon_loss 
1300,1.0,0.00263024284504354,0.054918911308050156,0.05228866636753082,1.0,0.002914261305704713,0.12537425756454468,0.12245999276638031
1301,1.0,0.002790100174024701,0.05892230197787285,0.056132201105356216,1.0,0.002920239930972457,0.12520401179790497,0.12228377163410187
1302,1.0,0.0026799857150763273,0.05639331042766571,0.053713321685791016,1.0,0.002912073163315654,0.12516705691814423,0.12225498259067535
1303,1.0,0.002727227983996272,0.057566411793231964,0.054839178919792175,1.0,0.0029144403524696827,0.12542523443698883,0.12251079082489014
1304,1.0,0.002568547846749425,0.053811460733413696,0.05124291405081749,1.0,0.0029282965697348118,0.12551628053188324,0.12258797883987427
1305,1.0,0.002733961446210742,0.05773334205150604,0.054999373853206635,1.0,0.002900881925597787,0.12546952068805695,0.12256864458322525
1306,1.0,0.002622145228087902,0.055078763514757156,0.05245661735534668,1.0,0.0029149779584258795,0.12538982927799225,0.12247485667467117
1307,1.0,0.0026744601782411337,0.056273896247148514,0.05359943211078644,1.0,0.002910734387114644,0.1251702755689621,0.12225954234600067
1308,1.0,0.0027822707779705524,0.05892225354909897,0.0561399906873703,1.0,0.0029114880599081516,0.12530143558979034,0.12238994240760803
1309,1.0,0.002779236529022455,0.05895785987377167,0.05617862939834595,1.0,0.0029074421618133783,0.12525561451911926,0.12234816700220108
1310,1.0,0.0024462491273880005,0.05104139819741249,0.04859514907002449,1.0,0.0029090202879160643,0.12522484362125397,0.12231581658124924
1311,1.0,0.0027891246136277914,0.058896634727716446,0.05610750988125801,1.0,0.0029086892027407885,0.1253521889448166,0.12244349718093872
1312,1.0,0.002717796713113785,0.0575873889029026,0.054869599640369415,1.0,0.0029043282847851515,0.12513208389282227,0.1222277507185936
1313,1.0,0.002725541125983,0.05755627900362015,0.05483073741197586,1.0,0.0029053697362542152,0.12535497546195984,0.1224496066570282
1314,1.0,0.0026672736275941133,0.05626082792878151,0.05359354987740517,1.0,0.0029037294443696737,0.12513552606105804,0.12223179638385773
1315,1.0,0.002763940254226327,0.05885440111160278,0.05609046295285225,1.0,0.002902860287576914,0.12527285516262054,0.12236998975276947
1316,1.0,0.002718118019402027,0.057606011629104614,0.054887883365154266,1.0,0.0029000737704336643,0.12507572770118713,0.12217564880847931
1317,1.0,0.0027207701932638884,0.05752480402588844,0.05480404198169708,1.0,0.002896699355915189,0.1251978874206543,0.12230118364095688
1318,1.0,0.002607957227155566,0.05493802949786186,0.052330076694488525,1.0,0.0028985145036131144,0.12503884732723236,0.12214033305644989
1319,1.0,0.00270720268599689,0.05744067579507828,0.05473347380757332,1.0,0.0028973366133868694,0.12524321675300598,0.12234588712453842
1320,1.0,0.002828894881531596,0.06032209098339081,0.05749319866299629,1.0,0.00289440737105906,0.12497354298830032,0.12207913398742676
1321,1.0,0.002817600965499878,0.06023240461945534,0.05741480365395546,1.0,0.0028928325045853853,0.12509292364120483,0.12220009416341782
1322,1.0,0.002651092829182744,0.056072916835546494,0.05342182144522667,1.0,0.0028870904352515936,0.1251094490289688,0.12222235649824142
1323,1.0,0.002542874775826931,0.05362407863140106,0.051081202924251556,1.0,0.0028869002126157284,0.12523086369037628,0.12234395742416382
1324,1.0,0.0025991187430918217,0.05484863743185997,0.05224952846765518,1.0,0.0028870771639049053,0.12499605119228363,0.12210897356271744
1325,1.0,0.0026568835601210594,0.05631604045629501,0.053659163415431976,1.0,0.0028883139602839947,0.12523147463798523,0.12234316021203995
1326,1.0,0.0028197807259857655,0.06006649509072304,0.05724671483039856,1.0,0.002884971210733056,0.12495801597833633,0.12207304686307907
1327,1.0,0.002640696242451668,0.05623810365796089,0.05359741300344467,1.0,0.002885900205001235,0.12505103647708893,0.12216513603925705
1328,1.0,0.002645384054630995,0.05610291659832001,0.053457532078027725,1.0,0.0028818780556321144,0.1250247210264206,0.12214284390211105
1329,1.0,0.002651515183970332,0.05618380010128021,0.05353228375315666,1.0,0.002882717177271843,0.1251283884048462,0.1222456693649292
1330,1.0,0.002700717654079199,0.0573914498090744,0.054690729826688766,1.0,0.0028810347430408,0.12499303370714188,0.12211199849843979
1331,1.0,0.0025319315027445555,0.053679272532463074,0.05114733800292015,1.0,0.002884004032239318,0.1252571940422058,0.12237318605184555
1332,1.0,0.0024858075194060802,0.05212606117129326,0.04964025318622589,1.0,0.002880356041714549,0.12522508203983307,0.1223447248339653
1333,1.0,0.0024710872676223516,0.052168603986501694,0.04969751462340355,1.0,0.0028803020250052214,0.1252521276473999,0.12237182259559631
1334,1.0,0.002632993273437023,0.056155014783144,0.0535220205783844,1.0,0.002877766964957118,0.12535394728183746,0.12247618287801743
1335,1.0,0.002659998834133148,0.056216005235910416,0.05355600267648697,1.0,0.002873500809073448,0.12520253658294678,0.12232904136180878
1336,1.0,0.002628770424053073,0.05596721172332764,0.053338441997766495,1.0,0.0028745054733008146,0.125207781791687,0.12233327329158783
1337,1.0,0.0025834832340478897,0.054776787757873535,0.05219331383705139,1.0,0.002877292223274708,0.12532974779605865,0.12245245277881622
1338,1.0,0.0025287894532084465,0.05356641113758087,0.05103762075304985,1.0,0.0028719748370349407,0.12532590329647064,0.12245393544435501
1339,1.0,0.002578261774033308,0.054730046540498734,0.05215178430080414,1.0,0.002873168559744954,0.12543179094791412,0.12255862355232239
1340,1.0,0.002533447230234742,0.053513024002313614,0.050979577004909515,1.0,0.0028720605187118053,0.12540410459041595,0.12253204733133316
1341,1.0,0.0025719027034938335,0.05468449369072914,0.05211258307099342,1.0,0.0028718123212456703,0.12549228966236115,0.12262047082185745
1342,1.0,0.0026365178637206554,0.05606241524219513,0.053425900638103485,1.0,0.002868822542950511,0.12530063092708588,0.12243180721998215
1343,1.0,0.002520706970244646,0.05337154120206833,0.05085083097219467,1.0,0.0028662877157330513,0.12544699013233185,0.12258070707321167
1344,1.0,0.0026307599619030952,0.05614551156759262,0.0535147488117218,1.0,0.0028698318637907505,0.12543323636054993,0.12256339937448502
1345,1.0,0.002792838728055358,0.06013716012239456,0.05734431743621826,1.0,0.0028657279908657074,0.12520509958267212,0.12233937531709671
1346,1.0,0.002577537437900901,0.054742954671382904,0.05216541513800621,1.0,0.0028654441703110933,0.12538182735443115,0.12251638621091843
1347,1.0,0.002461610594764352,0.05198052152991295,0.04951890558004379,1.0,0.002854347927495837,0.12567655742168427,0.12282221019268036
1348,1.0,0.002678535645827651,0.057713523507118225,0.05503499507904053,1.0,0.0028613568283617496,0.1261257529258728,0.12326439470052719
1349,1.0,0.0026235426776111126,0.056219682097435,0.053596146404743195,1.0,0.00285427481867373,0.125422403216362,0.12256812304258347
1350,1.0,0.002791701816022396,0.06016973778605461,0.05737804248929024,1.0,0.0028657016810029745,0.1253947615623474,0.1225290596485138
1351,1.0,0.00262763281352818,0.056021202355623245,0.05339357256889343,1.0,0.002858034335076809,0.12522441148757935,0.12236637622117996
1352,1.0,0.0027230249252170324,0.058763593435287476,0.05604056641459465,1.0,0.0028571239672601223,0.12525810301303864,0.12240098416805267
1353,1.0,0.0025634209159761667,0.054625898599624634,0.052062489092350006,1.0,0.0028555025346577168,0.12524187564849854,0.1223863735795021
1354,1.0,0.002455806126818061,0.051985349506139755,0.0495295450091362,1.0,0.002856188453733921,0.12537211179733276,0.12251592427492142
1355,1.0,0.00266938004642725,0.05739337205886841,0.05472399666905403,1.0,0.0028542201034724712,0.12523745000362396,0.1223832294344902
1356,1.0,0.0024600077886134386,0.05211543291807175,0.04965541884303093,1.0,0.002854861319065094,0.12532010674476624,0.12246525287628174
1357,1.0,0.002670018235221505,0.05729550123214722,0.054625485092401505,1.0,0.002849317155778408,0.12523964047431946,0.12239032238721848
1358,1.0,0.002775769680738449,0.060074497014284134,0.057298723608255386,1.0,0.0028508177492767572,0.1251712143421173,0.12232039868831635
1359,1.0,0.002610186580568552,0.055938996374607086,0.05332881584763527,1.0,0.0028478549793362617,0.1252327412366867,0.12238489091396332
1360,1.0,0.0025622076354920864,0.054714590311050415,0.05215239152312279,1.0,0.002846725285053253,0.12528705596923828,0.12244033068418503
1361,1.0,0.002606897382065654,0.055964283645153046,0.053357385098934174,1.0,0.0028463515918701887,0.1251479834318161,0.1223016306757927
1362,1.0,0.002765962155535817,0.059771452099084854,0.05700549855828285,1.0,0.002849028678610921,0.12513498961925507,0.12228596210479736
1363,1.0,0.00234846118837595,0.049472883343696594,0.047124434262514114,1.0,0.0028465264476835728,0.12539714574813843,0.12255062162876129
1364,1.0,0.0023847802076488733,0.050614405423402786,0.04822962358593941,1.0,0.0028468493837863207,0.12542083859443665,0.12257398664951324
1365,1.0,0.002770762424916029,0.0599718876183033,0.05720112845301628,1.0,0.002842404181137681,0.12533003091812134,0.1224876269698143
1366,1.0,0.0026569818146526814,0.057227857410907745,0.05457087606191635,1.0,0.0028442491311579943,0.12527360022068024,0.12242935597896576
1367,1.0,0.002768432954326272,0.0601067990064621,0.05733836442232132,1.0,0.0028369638603180647,0.1250901073217392,0.12225314229726791
1368,1.0,0.002603237982839346,0.05588681995868683,0.053283579647541046,1.0,0.0028404737822711468,0.12510065734386444,0.122260183095932
1369,1.0,0.002649672795087099,0.05719577893614769,0.05454609543085098,1.0,0.002836002269759774,0.12515336275100708,0.1223173663020134
1370,1.0,0.002663025399670005,0.057398222386837006,0.054735202342271805,1.0,0.002835219958797097,0.12517301738262177,0.12233780324459076
1371,1.0,0.002703735139220953,0.05862591788172722,0.05592218041419983,1.0,0.0028327417094260454,0.12502355873584747,0.12219081073999405
1372,1.0,0.0026504702400416136,0.057216402143239975,0.05456593632698059,1.0,0.0028319552075117826,0.12507572770118713,0.12224376946687698
1373,1.0,0.0026508141309022903,0.057297807186841965,0.054646994918584824,1.0,0.0028336746618151665,0.12488652020692825,0.12205284833908081
1374,1.0,0.00258017610758543,0.05587516725063324,0.05329499393701553,1.0,0.002829482313245535,0.12509332597255707,0.1222638413310051
1375,1.0,0.0026637776754796505,0.05735550820827484,0.054691728204488754,1.0,0.002830046694725752,0.12488257139921188,0.12205252796411514
1376,1.0,0.0025848345831036568,0.055739011615514755,0.05315417796373367,1.0,0.0028288697358220816,0.12513487040996552,0.12230599671602249
1377,1.0,0.002485939534381032,0.053399182856082916,0.0509132444858551,1.0,0.0028225162532180548,0.1249971091747284,0.12217459082603455
1378,1.0,0.0026974081993103027,0.058514125645160675,0.055816709995269775,1.0,0.0028258273378014565,0.12507078051567078,0.1222449466586113
1379,1.0,0.0025410563684999943,0.0546102337539196,0.052069179713726044,1.0,0.0028265020810067654,0.1250796765089035,0.1222531795501709
1380,1.0,0.00257502612657845,0.055855654180049896,0.053280629217624664,1.0,0.002818986540660262,0.12495281547307968,0.12213382869958878
1381,1.0,0.002432202221825719,0.05190684273838997,0.04947463423013687,1.0,0.0028224941343069077,0.1251668781042099,0.12234438955783844
1382,1.0,0.0026430198922753334,0.057192590087652206,0.05454956367611885,1.0,0.002824375405907631,0.12505990266799927,0.12223552167415619
1383,1.0,0.0025867633521556854,0.0559079609811306,0.05332120507955551,1.0,0.0028210722375661135,0.12515822052955627,0.12233714759349823
1384,1.0,0.0024722854141145945,0.053253449499607086,0.05078116059303284,1.0,0.00281690270639956,0.1251334547996521,0.12231655418872833
1385,1.0,0.002688872627913952,0.05841483920812607,0.05572596937417984,1.0,0.0028173085302114487,0.12500673532485962,0.12218942493200302
1386,1.0,0.0026374938897788525,0.05724190175533295,0.05460440367460251,1.0,0.0028155851177871227,0.12498759478330612,0.12217201292514801
1387,1.0,0.0025741171557456255,0.05585436895489693,0.05328024923801422,1.0,0.0028161697555333376,0.1252448707818985,0.12242870032787323
1388,1.0,0.0026448899880051613,0.05732140690088272,0.05467652156949043,1.0,0.0028135774191468954,0.12504537403583527,0.12223179638385773
1389,1.0,0.002677043667063117,0.05831920728087425,0.055642157793045044,1.0,0.0028132121078670025,0.12492652982473373,0.12211331725120544
1390,1.0,0.0024647125974297523,0.05329624563455582,0.05083153024315834,1.0,0.00280937971547246,0.12508833408355713,0.12227895110845566
1391,1.0,0.0026865112595260143,0.05840644612908363,0.05571993440389633,1.0,0.002808619989082217,0.1249241828918457,0.12211555987596512
1392,1.0,0.002579354215413332,0.055836159735918045,0.0532568022608757,1.0,0.0028053331188857555,0.1248876079916954,0.12208227813243866
1393,1.0,0.0026701618917286396,0.05839277803897858,0.05572260916233063,1.0,0.0028056378941982985,0.1250515580177307,0.1222459226846695
1394,1.0,0.0024701859802007675,0.053167905658483505,0.050697728991508484,1.0,0.002804984338581562,0.12503397464752197,0.12222899496555328
1395,1.0,0.0025653501506894827,0.055778875946998596,0.05321352183818817,1.0,0.0028006630018353462,0.12497834116220474,0.12217767536640167
1396,1.0,0.0026316181756556034,0.0573127381503582,0.05468110740184784,1.0,0.0028029289096593857,0.12501171231269836,0.12220878154039383
1397,1.0,0.0025103241205215454,0.05436483398079872,0.05185450613498688,1.0,0.0028010334353893995,0.12494795024394989,0.12214691936969757
1398,1.0,0.002458664122968912,0.05312081426382065,0.05066215619444847,1.0,0.0027983745094388723,0.12505745887756348,0.12225908786058426
1399,1.0,0.00245996774174273,0.053130779415369034,0.0506708100438118,1.0,0.00279955193400383,0.12509307265281677,0.12229352444410324
1400,1.0,0.002671946072950959,0.05847655236721039,0.05580460652709007,1.0,0.002797528402879834,0.12505410611629486,0.1222565770149231
1401,1.0,0.0027198486495763063,0.05970605090260506,0.05698619782924652,1.0,0.0027987223584204912,0.12489333748817444,0.12209461629390717
1402,1.0,0.002400893485173583,0.05186311900615692,0.049462221562862396,1.0,0.002799199428409338,0.1251278668642044,0.12232866138219833
1403,1.0,0.002507532713934779,0.05426861718297005,0.05176108703017235,1.0,0.0027943283785134554,0.12498796731233597,0.12219364196062088
1404,1.0,0.0025673266500234604,0.05582795664668083,0.05326062813401222,1.0,0.00279506528750062,0.12505392730236053,0.12225885689258575
1405,1.0,0.0025029496755450964,0.054519180208444595,0.052016228437423706,1.0,0.002788079669699073,0.12510117888450623,0.12231309711933136
1406,1.0,0.002666696673259139,0.05843711271882057,0.05577041208744049,1.0,0.002792136976495385,0.12498844414949417,0.12219630926847458
1407,1.0,0.0025075459852814674,0.05451441556215286,0.05200687050819397,1.0,0.0027890957426279783,0.12508730590343475,0.12229820340871811
1408,1.0,0.0024369261227548122,0.052847545593976974,0.05041062459349632,1.0,0.002790463622659445,0.1250571310520172,0.12226667255163193
1409,1.0,0.0024066721089184284,0.051901597529649734,0.04949492961168289,1.0,0.0027861851267516613,0.12521621584892273,0.12243002653121948
1410,1.0,0.0023922696709632874,0.05155792832374573,0.04916565492749214,1.0,0.002790317637845874,0.1252429038286209,0.12245257943868637
1411,1.0,0.0026592158246785402,0.058459244668483734,0.05580003187060356,1.0,0.002787594683468342,0.12507297098636627,0.1222853735089302
1412,1.0,0.0024986257776618004,0.05442766472697258,0.0519290417432785,1.0,0.002788940677419305,0.12503419816493988,0.12224525958299637
1413,1.0,0.0026107169687747955,0.057022739201784134,0.05441202223300934,1.0,0.0027851935010403395,0.12511825561523438,0.12233306467533112
1414,1.0,0.0026565943844616413,0.058395180851221085,0.05573859065771103,1.0,0.0027813457418233156,0.12504002451896667,0.12225868552923203
1415,1.0,0.002492629224434495,0.05432543531060219,0.05183280631899834,1.0,0.002784507814794779,0.12518790364265442,0.12240339070558548
1416,1.0,0.0025979545898735523,0.0570719912648201,0.05447402969002724,1.0,0.002783284755423665,0.12505307793617249,0.12226978689432144
1417,1.0,0.0024933756794780493,0.054300516843795776,0.051807139068841934,1.0,0.0027828707825392485,0.12510740756988525,0.12232454121112823
1418,1.0,0.002382994396612048,0.05171186476945877,0.049328871071338654,1.0,0.002781077055260539,0.12518607079982758,0.12240499258041382
1419,1.0,0.00254829996265471,0.055656515061855316,0.05310821533203125,1.0,0.002775497967377305,0.1251632422208786,0.12238773703575134
1420,1.0,0.0026481233071535826,0.058262407779693604,0.05561428889632225,1.0,0.002776667708531022,0.12508733570575714,0.12231066823005676
1421,1.0,0.0025409222580492496,0.055762600153684616,0.0532216876745224,1.0,0.002778970170766115,0.12515853345394135,0.12237955629825592
1422,1.0,0.0026008784770965576,0.05691491812467575,0.05431404709815979,1.0,0.002775149652734399,0.12518957257270813,0.12241442501544952
1423,1.0,0.0025890928227454424,0.05702965706586838,0.05444056913256645,1.0,0.0027703039813786745,0.12493932992219925,0.12216902524232864
1424,1.0,0.0024867369793355465,0.05437275394797325,0.051886022090911865,1.0,0.0027699670754373074,0.12502489984035492,0.12225493043661118
1425,1.0,0.002424656879156828,0.053041040897369385,0.05061638727784157,1.0,0.0027700697537511587,0.12502053380012512,0.12225046008825302
1426,1.0,0.0024926031474024057,0.05430983752012253,0.05181723088026047,1.0,0.0027707747649401426,0.1251363903284073,0.12236560881137848
1427,1.0,0.0026891937013715506,0.05942471697926521,0.05673551559448242,1.0,0.0027681735809892416,0.12485658377408981,0.12208840996026993
1428,1.0,0.0025860853493213654,0.057112254202365875,0.05452617257833481,1.0,0.0027706664986908436,0.12498148530721664,0.12221081554889679
1429,1.0,0.002274769823998213,0.048947129398584366,0.04667235538363457,1.0,0.0027668129187077284,0.12514445185661316,0.12237763404846191
1430,1.0,0.0024257039185613394,0.05298853665590286,0.05056283250451088,1.0,0.0027659765910357237,0.1252540647983551,0.12248808145523071
1431,1.0,0.002424560720100999,0.05284662917256355,0.0504220649600029,1.0,0.0027624182403087616,0.12515592575073242,0.12239351123571396
1432,1.0,0.002477416303008795,0.0542619489133358,0.05178453400731087,1.0,0.002770175924524665,0.1254328042268753,0.12266263365745544
1433,1.0,0.0025817451532930136,0.05695722997188568,0.05437548831105232,1.0,0.002762253861874342,0.12512986361980438,0.12236760556697845
1434,1.0,0.00252866605296731,0.05556198209524155,0.05303331837058067,1.0,0.002760958392173052,0.1250339150428772,0.12227296084165573
1435,1.0,0.002587775932624936,0.05709611624479294,0.05450833588838577,1.0,0.0027633088175207376,0.1250772476196289,0.12231393158435822
1436,1.0,0.00252274121157825,0.05553111433982849,0.053008370101451874,1.0,0.0027586540672928095,0.12509223818778992,0.1223335862159729
1437,1.0,0.0025805928744375706,0.05692951753735542,0.05434892699122429,1.0,0.002759335795417428,0.1250266581773758,0.12226732820272446
1438,1.0,0.002569739241153002,0.05682586878538132,0.0542561337351799,1.0,0.0027562195900827646,0.125030055642128,0.12227384001016617
1439,1.0,0.0027302720118314028,0.060960400849580765,0.05823012441396713,1.0,0.002753188833594322,0.12489752471446991,0.12214433401823044
1440,1.0,0.0025698672980070114,0.05675685778260231,0.054186996072530746,1.0,0.0027563830371946096,0.12486837059259415,0.12211199104785919
1441,1.0,0.002417568117380142,0.05301656201481819,0.05059899389743805,1.0,0.0027533392421901226,0.12495818734169006,0.12220484763383865
1442,1.0,0.00266990065574646,0.05947797745466232,0.05680807679891586,1.0,0.002753939712420106,0.12480714917182922,0.12205320596694946
1443,1.0,0.002526483265683055,0.05575066804885864,0.05322418361902237,1.0,0.0027538242284208536,0.12474795430898666,0.12199413031339645
1444,1.0,0.002720026997849345,0.06051664054393768,0.05779661610722542,1.0,0.002746320329606533,0.12474960088729858,0.12200327962636948
1445,1.0,0.0024649198167026043,0.054324112832546234,0.05185919255018234,1.0,0.002745451172813773,0.12474418431520462,0.12199873477220535
1446,1.0,0.002410425804555416,0.05286261439323425,0.05045218765735626,1.0,0.002748962491750717,0.12490594387054443,0.12215698510408401
1447,1.0,0.0025614651385694742,0.05690954998135567,0.054348088800907135,1.0,0.0027435235679149628,0.12487129867076874,0.12212777137756348
1448,1.0,0.002559595974162221,0.056648191064596176,0.05408859625458717,1.0,0.0027422683779150248,0.12484800070524216,0.12210573256015778
1449,1.0,0.002619689330458641,0.05831226333975792,0.05569257214665413,1.0,0.002741281408816576,0.12472589313983917,0.12198460847139359
1450,1.0,0.002399766119197011,0.05283594876527786,0.05043618008494377,1.0,0.0027407309971749783,0.12482382357120514,0.12208309024572372
1451,1.0,0.0024581137113273144,0.05417655408382416,0.051718443632125854,1.0,0.0027405794244259596,0.12498147785663605,0.12224090099334717
1452,1.0,0.0026148350443691015,0.05815039575099945,0.05553555488586426,1.0,0.002741448348388076,0.1247602105140686,0.12201876193284988
1453,1.0,0.002544162329286337,0.056589700281620026,0.05404554307460785,1.0,0.0027326836716383696,0.12479395419359207,0.12206126749515533
1454,1.0,0.002515122527256608,0.055707868188619614,0.05319274961948395,1.0,0.002737606642767787,0.12491829693317413,0.12218069285154343
1455,1.0,0.002610385650768876,0.05806504189968109,0.05545465648174286,1.0,0.0027378450613468885,0.12464411556720734,0.12190627306699753
1456,1.0,0.0024461313150823116,0.05419421195983887,0.05174807831645012,1.0,0.0027320946101099253,0.12476227432489395,0.12203017622232437
1457,1.0,0.002557502593845129,0.05686186999082565,0.05430436506867409,1.0,0.0027322215028107166,0.12474390119314194,0.12201167643070221
1458,1.0,0.0025584481190890074,0.05684751644730568,0.0542890764772892,1.0,0.0027304242830723524,0.12458566576242447,0.1218552440404892
1459,1.0,0.0023279425222426653,0.05137619748711586,0.04904825985431671,1.0,0.00273320940323174,0.12491732090711594,0.12218411266803741
1460,1.0,0.00281448382884264,0.06346383690834045,0.06064935401082039,1.0,0.0027257995679974556,0.12464414536952972,0.12191834300756454
1461,1.0,0.0024925938341766596,0.055473655462265015,0.05298105627298355,1.0,0.002725824248045683,0.12466759979724884,0.12194177508354187
1462,1.0,0.0024461669381707907,0.05413027107715607,0.05168410390615463,1.0,0.0027264931704849005,0.12485112994909286,0.12212463468313217
1463,1.0,0.002548967720940709,0.05675850808620453,0.05420953780412674,1.0,0.002722330391407013,0.12458895146846771,0.1218666210770607
1464,1.0,0.002480425639078021,0.055370256304740906,0.052889831364154816,1.0,0.002726529957726598,0.12463179975748062,0.12190526723861694
1465,1.0,0.0024041333235800266,0.052854280918836594,0.0504501536488533,1.0,0.002723620506003499,0.12471684068441391,0.12199322134256363
1466,1.0,0.0024889553897082806,0.0553896389901638,0.052900683134794235,1.0,0.0027259034104645252,0.12475698441267014,0.1220310777425766
1467,1.0,0.00269367266446352,0.06074829027056694,0.05805462226271629,1.0,0.0027209194377064705,0.12464907765388489,0.1219281554222107
1468,1.0,0.002335949568077922,0.05140756070613861,0.04907160624861717,1.0,0.002719408832490444,0.12470591068267822,0.1219865009188652
1469,1.0,0.0025410631205886602,0.05676252394914627,0.05422145873308182,1.0,0.0027196973096579313,0.12475103884935379,0.12203133851289749
1470,1.0,0.0025350647047162056,0.05673443153500557,0.05419937148690224,1.0,0.002717094961553812,0.12461426854133606,0.12189717590808868
1471,1.0,0.002433599205687642,0.054052770137786865,0.05161917582154274,1.0,0.00271601602435112,0.1247672587633133,0.12205123901367188
1472,1.0,0.0024876249954104424,0.0554027333855629,0.05291511118412018,1.0,0.0027140630409121513,0.12471339106559753,0.1219993308186531
1473,1.0,0.002487787976861,0.05539355054497719,0.05290576070547104,1.0,0.002714738715440035,0.12462984025478363,0.12191510200500488
1474,1.0,0.0024758444633334875,0.05531373620033264,0.05283788591623306,1.0,0.0027140763122588396,0.12468107789754868,0.12196700274944305
1475,1.0,0.0025336886756122112,0.05672430992126465,0.05419061332941055,1.0,0.0027110932860523462,0.12460171431303024,0.12189061939716339
1476,1.0,0.002323227236047387,0.051354605704545975,0.04903137683868408,1.0,0.002709813416004181,0.12473078072071075,0.12202096730470657
1477,1.0,0.0024806316941976547,0.05536710470914841,0.052886467427015305,1.0,0.0027102779131382704,0.12477341294288635,0.12206313759088516
1478,1.0,0.0025295750238001347,0.056636959314346313,0.054107390344142914,1.0,0.0027087933849543333,0.12473645806312561,0.12202766537666321
1479,1.0,0.002429632470011711,0.054125502705574036,0.051695868372917175,1.0,0.0027076066471636295,0.12488611787557602,0.12217850983142853
1480,1.0,0.0025350998621433973,0.05667164549231529,0.05413655564188957,1.0,0.0027066634502261877,0.12466781586408615,0.12196115404367447
1481,1.0,0.0022621387615799904,0.049962472170591354,0.04770033806562424,1.0,0.0027033116202801466,0.12493085861206055,0.12222754955291748
1482,1.0,0.0025331825017929077,0.056748054921627045,0.054214879870414734,1.0,0.0027082334272563457,0.12471514940261841,0.12200691550970078
1483,1.0,0.0024720861110836267,0.05530190467834473,0.05282982066273689,1.0,0.002710331929847598,0.12484344094991684,0.12213310599327087
1484,1.0,0.0025738729164004326,0.05800313130021095,0.055429261177778244,1.0,0.002702825702726841,0.12476156651973724,0.12205874174833298
1485,1.0,0.0024182649794965982,0.05401841178536415,0.0516001433134079,1.0,0.0026988955214619637,0.1248350664973259,0.12213616818189621
1486,1.0,0.0023741137702018023,0.05261620506644249,0.050242092460393906,1.0,0.0027058867271989584,0.12497012317180634,0.12226423621177673
1487,1.0,0.002360021462664008,0.05268000066280365,0.05031998082995415,1.0,0.002699208213016391,0.12491197884082794,0.12221276760101318
1488,1.0,0.0026349113322794437,0.05931701511144638,0.056682102382183075,1.0,0.002700745826587081,0.12482714653015137,0.12212640047073364
1489,1.0,0.0024590182583779097,0.055327460169792175,0.05286843702197075,1.0,0.002696235664188862,0.12463091313838959,0.121934674680233
1490,1.0,0.002313838107511401,0.05141983926296234,0.04910600930452347,1.0,0.0026981483679264784,0.12489348649978638,0.12219534069299698
1491,1.0,0.002358062658458948,0.05255288630723953,0.05019482225179672,1.0,0.0026976573280990124,0.12489794194698334,0.12220028787851334
1492,1.0,0.0023151361383497715,0.05142514780163765,0.04911000281572342,1.0,0.0026971104089170694,0.12481144070625305,0.12211433053016663
1493,1.0,0.002360898768529296,0.052516620606184006,0.050155725330114365,1.0,0.0026969306636601686,0.12501032650470734,0.12231340259313583
1494,1.0,0.002312202239409089,0.05121171846985817,0.048899512737989426,1.0,0.00270173535682261,0.12527109682559967,0.12256935983896255
1495,1.0,0.002465055789798498,0.0553993284702301,0.05293426662683487,1.0,0.0026873794849961996,0.125470370054245,0.12278299033641815
1496,1.0,0.0024023090954869986,0.054133202880620956,0.051730889827013016,1.0,0.002696090843528509,0.12525157630443573,0.12255548685789108
1497,1.0,0.0025225491262972355,0.056800518184900284,0.05427797511219978,1.0,0.0026927548460662365,0.1250562220811844,0.12236346304416656
1498,1.0,0.0026653697714209557,0.06072913482785225,0.05806376412510872,1.0,0.0026905336417257786,0.12478429079055786,0.12209375947713852
1499,1.0,0.0025107855908572674,0.05646558851003647,0.053954802453517914,1.0,0.002688441425561905,0.12473458051681519,0.12204613536596298
1500,1.0,0.0025534650776535273,0.058053214102983475,0.05549975112080574,1.0,0.0026862870436161757,0.12483501434326172,0.12214872986078262
1501,1.0,0.002720025135204196,0.06172701716423035,0.059006985276937485,1.0,0.002684206934645772,0.12462199479341507,0.12193778902292252
1502,1.0,0.0026021921075880527,0.0593128465116024,0.05671065300703049,1.0,0.002683797385543585,0.12452424317598343,0.1218404471874237
1503,1.0,0.0022489367984235287,0.0497281514108181,0.047479212284088135,1.0,0.002687122905626893,0.12457799166440964,0.12189086526632309
1504,1.0,0.0024994846899062395,0.05658291280269623,0.05408342182636261,1.0,0.0026830025017261505,0.12475147843360901,0.12206847220659256
1505,1.0,0.0023491422180086374,0.0526859425008297,0.050336804240942,1.0,0.0026778029277920723,0.12477190792560577,0.12209410220384598
1506,1.0,0.002507707104086876,0.056432221084833145,0.05392451956868172,1.0,0.002680025063455105,0.12474322319030762,0.12206319719552994
1507,1.0,0.0025093606673181057,0.056592609733343124,0.05408325046300888,1.0,0.0026803389191627502,0.12453263998031616,0.12185230106115341
1508,1.0,0.0024437245447188616,0.05513458698987961,0.052690863609313965,1.0,0.0026767002418637276,0.1245705783367157,0.12189387530088425
1509,1.0,0.0025447108782827854,0.05775514990091324,0.05521044507622719,1.0,0.0026768194511532784,0.12464164942502975,0.12196482717990875
1510,1.0,0.0024415068328380585,0.05519229173660278,0.05275078862905502,1.0,0.0026804169174283743,0.12463727593421936,0.12195686250925064
